History Price / Date,CCL,CDC,CRE,D2D,DIG,DXG,HDC,HDG,HPX,IJC,ITC,KBC,KDH,LHG,NBB,NLG,NTL,NVL,PDR,SZL,TCH,TDC,TIP,TIX,VHM,VPI
3/13/2024,"8,443","12,794","8,410","24,334","23,346","14,882","22,150","23,798",,"12,071","11,150","32,900","31,074","33,600","24,500","39,787","15,741","16,550","23,548","36,628","11,284","9,110","24,276","32,024","42,950","48,750"
3/14/2024,"8,217","12,794","8,570","23,973","23,778","14,841","22,622","24,287",,"12,889","11,100","33,950","30,992","33,193","24,350","39,876","15,943","16,450","23,506","36,896","11,284","9,170","23,974",,"42,900","48,417"
3/15/2024,"8,311","12,794","8,700","23,645","24,643","15,005","24,180","24,287",,"12,733","11,250","33,600","30,744","33,465","25,000","39,206","16,368","16,500","23,506","37,074","11,456","9,240","24,233",,"42,400","48,750"
3/18/2024,"8,264","12,794","8,690","23,612","26,329","15,579","25,014","23,553",,"12,227","11,800","32,100","30,744","31,656","25,550","38,267","16,055","16,700","24,343","37,074","12,231","9,100","22,551",,"42,100","48,667"
3/19/2024,"8,226","12,794","8,650","23,973","25,854","15,169","24,289","23,513",,"11,994","11,600","32,400","30,248","32,741","25,100","37,552","16,682","16,500","24,008","36,270","12,188","9,200","22,379",,"42,900","48,167"
3/20/2024,"8,254","12,794","8,700","25,648","26,286","15,374","24,833","23,716","6,550","12,149","11,500","32,900","30,207","32,651","25,000","38,267","16,749","16,550","24,050","36,538","12,877","9,200","22,681",,"42,500","49,083"
3/21/2024,"8,831","12,825","8,980","27,421","27,410","15,989","25,159","23,961","7,000","12,305","11,800","34,500","30,744","33,058","25,800","38,714","16,816","17,100","25,723","37,521","12,920","9,220","22,595",,"42,900","49,583"
3/22/2024,"8,783","12,857","8,910","27,783","27,626","16,276","25,232","23,798","7,490","12,227","11,600","35,700","30,661","32,606","25,500","38,848","16,704","17,100","26,351","36,628","12,834","9,220","23,112",,"42,800","49,583"
3/25/2024,"8,774","12,794","8,800","27,257","27,669","16,153","24,507","23,472","8,010","12,110","11,600","35,000","30,496","32,334","25,000","39,027","16,368","17,700","26,309","37,342","12,662","9,210","22,638","32,024","42,550","49,167"
3/26/2024,"8,651","12,730","9,220","29,162","27,626","16,276","25,014","23,757","8,300","12,344","12,400","36,100","31,901","32,786","25,200","39,608","16,838","17,850","26,769","36,717","13,265","9,350","23,371",,"42,750","49,250"
3/27/2024,"8,774","12,667","9,150","29,457","28,318","16,645","25,232","24,246","8,170","12,305","12,550","35,550","31,736","32,786","25,400","39,519","16,995","18,100","26,853","36,806","13,308","9,270","23,069","32,024","42,500","49,667"
3/28/2024,"8,783","12,698","9,150","29,063","28,275","16,399","24,978","24,002","8,200","12,500","12,500","35,550","31,322","33,103","25,450","39,161","17,241","17,650","26,853","36,806","13,093","9,300","22,940",,"43,300","49,167"
3/29/2024,"8,736","12,698","8,980","28,965","27,842","16,276","25,341","23,839","7,860","12,305","12,350","34,950","31,240","32,560","25,800","38,759","17,600","17,250","26,643","36,806","13,523","9,200","22,767",,"42,850","48,667"
4/1/2024,"8,764","12,667","9,400","28,242","28,966","16,563","25,667","24,042","7,310","12,500","12,600","34,400","31,405","32,651","25,500","39,161","18,092","17,450","27,480","37,521","13,739","9,230","22,595",,"42,900","48,500"
4/2/2024,"8,689","12,667","9,210","28,242","29,053","17,055","25,522","24,409","7,570","12,422","12,500","35,500","31,446","32,741","25,450","39,742","18,652","17,400","27,564","37,342","13,868","9,170","22,983","32,024","43,150","48,833"
4/3/2024,"8,594","12,698","8,960","28,111","27,496","16,399","24,652","24,205","7,560","12,344","12,200","34,350","31,198","33,646","25,600","39,966","18,092","17,200","26,978","37,074","13,523","9,150","22,551",,"43,100","48,750"
4/4/2024,"8,585","12,698","8,600","28,768","27,842","16,440","24,579","24,042","7,500","12,071","11,850","33,700","30,868","33,465","24,900","39,832","18,809","17,500","27,187","37,789","14,169","9,100","22,034","31,980","43,000","47,917"
4/5/2024,"8,594","12,667","8,770","28,571","27,669","16,317","23,927","23,227","7,170","11,604","11,650","33,000","30,165","32,877","25,400","39,072","19,145","18,300","26,936","36,672","14,212","9,020","21,603",,"42,950","47,333"
4/8/2024,"8,689","12,667","8,470","28,275","27,756","16,194","23,673","22,983","7,290","11,371","11,400","33,000","29,628","31,611","24,550","38,580","19,749","18,100","26,643","36,940","13,954","8,880","20,956",,"43,000","47,333"
4/9/2024,"8,689","12,667","8,660","28,177","28,491","16,522","24,035","23,227","7,270","11,526","11,400","33,700","29,752","32,379","24,250","38,580","19,257","18,100","26,936","36,583","13,911","9,080","21,560",,"43,200","47,667"
4/10/2024,"8,689","12,667","8,900","28,571","27,929","16,071","23,600","23,268","7,150","11,526","11,300","33,000","29,752","31,656","24,000","37,999","19,391","17,750","26,434","36,628","13,825","9,080","21,387",,"44,200","47,667"
4/11/2024,"8,547","12,667","8,900","28,341","28,534","15,784","23,419","23,227","7,070","11,371","11,300","33,200","29,959","31,656","24,000","37,820","19,167","17,750","26,434","36,404","14,643","8,920","21,430",,"44,150","47,667"
4/12/2024,"8,273","12,667","8,970","28,505","29,053","16,235","23,709","23,309","6,750","11,448","11,500","33,400","30,124","31,927","24,150","38,222","19,167","17,700","26,727","36,404","14,686","8,800","21,387","31,980","44,500","47,917"
4/15/2024,"7,697","12,571","8,710","28,111","27,021","15,128","22,114","21,760","6,280","10,670","10,700","31,100","28,017","29,847","23,100","35,585","17,846","16,500","24,887","35,824","13,696","8,300","19,921","30,269","42,400","46,583"
4/16/2024,"7,404","12,571","8,480","28,571","26,027","14,473","22,622","21,597","6,410","10,903","10,150","30,600","28,306","29,395","23,300","35,138","18,361","15,750","24,385","34,930","13,609","8,000","19,317",,"42,700","46,417"
4/17/2024,"6,989","12,571","8,230","28,801","24,902","13,694","22,332","21,190","6,300","10,553","10,050","29,500","28,099","29,259","23,400","33,975","17,264","15,050","23,423","35,109","13,437","8,080","19,016",,"41,800","46,917"
4/19/2024,"7,093","12,381","7,890","27,980","23,692","12,792","21,063","20,538","6,060","10,553","9,550","28,000","27,273","28,716","23,100","32,187","16,995","14,450","21,917","34,662","12,791","8,090","19,016",,"41,500","46,917"
4/22/2024,"7,131","12,444","7,900","27,914","24,297","13,120","22,187","21,027","5,850","10,553","9,910","29,150","27,645","28,128","23,150","33,171","17,443","14,900","22,294","34,841","13,093","8,120","19,447",,"41,450","47,167"
4/23/2024,"7,083","12,444","8,010","27,783","23,173","12,710","21,897","20,823","5,640","10,670","9,720","28,250","27,645","28,490","23,150","32,187","17,868","14,500","21,164","34,394","12,533","8,200","19,059",,"40,200","47,583"
4/24/2024,"7,556","12,635","8,020","28,341","24,773","13,571","22,404","21,516","5,950","11,020","10,100","29,500","28,554","29,214","24,750","34,422","18,249","15,200","22,628","34,841","13,394","8,380","20,007",,"40,600","48,750"
4/25/2024,"7,159","12,603","8,100","28,111","24,470","13,407","22,332","21,597","6,090","10,825","9,950","29,500","28,595","29,440","24,750","33,886","17,913","15,200","22,335","34,841","13,609","8,340","20,180",,"40,700","48,917"
4/26/2024,"7,083","12,381","8,090","28,111","24,038","13,243","22,127","21,720","6,060","10,748","9,850","29,000","28,926","28,671","23,550","33,886","18,272","15,250","22,126","34,439","13,782","8,340","20,094","30,269","40,800","49,167"
5/2/2024,"7,083","12,444","8,090","28,571","23,216","13,448","21,894","22,005","6,190","10,670","9,930","29,000","28,926","29,033","24,450","35,093","18,204","14,950","21,959","35,377","14,040","8,300","20,094",,"41,150","48,750"
5/3/2024,"7,178","12,413","8,100","28,833","23,216","13,448","21,817","21,720","6,090","10,553","10,000","29,500","29,669","29,078","24,400","36,479","18,249","14,600","22,544","35,109","13,997","8,160","19,964",,"41,100","48,667"
5/6/2024,"7,225","12,571","8,290","29,228","24,297","14,022","22,399","22,005","6,090","10,864","10,300","30,250","29,504","30,299","23,950","36,300","19,525","14,900","23,339","35,734","14,944","8,250","20,611",,"41,150","49,167"
5/7/2024,"7,253","12,540","8,270","29,096","24,081","13,940","22,360","21,923","6,070","10,864","10,300","30,200","29,835","30,842","24,200","36,836","19,637","14,600","23,088","35,734","15,547","8,400","20,611","30,269","41,050","49,333"
5/8/2024,"7,404","12,540","8,150","29,129","24,730","13,858","22,787","22,331","6,030","11,098","10,400","30,050","29,752","30,706","24,450","36,658","20,287","13,600","22,712","35,734","15,806","8,450","20,568",,"40,900","48,750"
5/9/2024,"7,282","12,508","8,180","28,965","24,297","13,612","22,516","22,005","6,000","10,903","10,200","30,000","29,752","30,435","24,400","36,479","20,085","13,750","22,461","35,913","15,677","8,420","20,525",,"40,950","48,750"
5/10/2024,"7,253","12,444","8,190","29,884","24,730","13,776","22,438","21,883","6,420","10,942","10,050","29,900","29,752","31,294","24,800","36,971","20,040","13,550","23,333","36,047","16,021","8,400","20,525","30,269","40,350","48,333"
5/13/2024,"7,329","12,413","8,330","30,508","24,643","13,817","22,477","22,046","6,660","10,748","10,200","30,000","30,000","30,932","24,550","37,149","20,600","13,750","23,611","36,628","15,677","8,470","20,352","30,269","40,100","48,083"
5/14/2024,"7,773","12,413","8,420","30,016","24,513","14,022","22,516","22,046","6,500","10,786","10,200","30,150","29,669","31,520","24,600","37,284","20,127","13,800","23,426","36,628","15,806","8,500","20,525",,"40,150","47,917"
5/15/2024,"7,697","12,413","8,440","29,589","24,643","14,022","22,748","22,290","6,430","10,864","10,450","30,250","30,083","31,430","24,450","37,909","20,363","14,200","23,611","36,628","16,107","8,450","20,697",,"40,250","48,750"
5/16/2024,"7,726","12,317","8,440","29,293","24,816","14,145","22,787","22,331","6,530","11,059","10,450","30,500","30,413","31,656","24,500","39,340","20,363","14,250","23,889","36,628","16,064","8,400","20,956",,"40,250","49,500"
5/17/2024,"7,839","12,444","8,440","29,852","25,292","14,268","23,874","23,879","6,650","11,293","10,450","30,800","30,496","32,018","25,050","39,340","20,790","14,300","24,120","36,896","16,366","8,390","21,215",,"40,850","49,333"
5/20/2024,"8,122","12,603","8,560","29,884","25,119","14,268","23,913","25,509","6,750","11,760","10,700","31,000","30,496","31,656","25,800","39,027","20,813","14,300","23,889","37,521","16,366","8,600","21,344",,"40,450","49,500"
5/21/2024,"8,689","12,571","8,500","29,687","24,989","14,145","23,835","26,284","7,220","11,760","10,700","31,400","30,165","31,565","25,850","39,429","20,719","14,300","23,611","36,449","17,098","8,560","21,344","31,146","40,200","49,167"
5/22/2024,"8,736","12,571","8,440","29,129","25,335","14,350","25,466","26,854","7,400","11,682","10,800","31,000","30,248","31,837","26,000","40,323","20,671","14,450","24,537","36,449","16,624","8,480","21,868","31,839","40,350","48,917"
5/23/2024,"8,623","12,603","8,490","29,293","25,248","14,268","25,466","27,547","7,240","11,682","10,850","31,600","30,537","32,470","25,900","41,039","20,624","14,400","24,583","36,538","16,883","8,580","21,737",,"40,550","48,750"
5/24/2024,"8,311","12,571","8,200","29,063","24,038","13,694","23,991","26,406","6,900","11,371","10,400","30,850","29,421","31,204","25,700","39,251","19,416","14,450","24,028","36,628","15,849","8,590","20,864","31,654","39,800","48,500"
5/27/2024,"8,887","12,635","8,180","30,081","23,649","13,571","23,835","26,569","7,220","11,409","10,350","31,200","29,587","30,751","25,050","39,251","20,174","14,500","23,565","36,628","16,495","8,640","20,864","31,746","39,800","48,583"
5/28/2024,"9,492","12,667","8,070","29,884","24,081","13,776","25,000","28,403","7,160","11,643","10,550","32,100","29,959","31,837","25,050","39,519","20,742","14,500","23,704","36,717","16,710","9,000","21,475","31,700","39,950","49,000"
5/29/2024,"10,153","12,571","8,160","30,213","24,167","13,817","24,262","27,710","7,200","11,526","10,500","31,850","29,504","31,475","24,800","40,151","20,837","14,150","23,519","37,074","17,055","8,990","21,213","31,700","39,450","49,083"
5/30/2024,"10,389","12,571","8,140","31,461","23,865","13,817","25,000","27,873","7,120","11,487","10,350","31,500","29,793","31,746","24,550","39,518","20,837","14,150","23,148","36,628","17,141","8,950","20,995","31,700","39,000","49,250"
5/31/2024,"10,011","12,571","8,080","31,198","23,995","13,776","24,612","27,588","7,030","11,487","10,350","31,400","29,917","31,791","24,550","39,789","21,666","14,450","23,333","36,628","16,969","8,960","20,820","31,700","38,850","49,583"
6/3/2024,"10,672","12,635","8,120","30,902","24,686","14,063","25,000","27,506","7,050","12,266","10,600","32,300","31,405","32,379","24,950","40,693","21,453","14,950","24,074","36,672","17,141","9,180","21,082","31,746","39,300","50,167"
6/4/2024,"10,767","12,603","8,130","30,902","24,470","13,981","24,651","27,669","6,910","12,110","11,300","31,900","30,992","32,199","24,900","40,648","21,500","14,800","23,889","36,628","17,227","9,200","21,213","31,654","39,400","50,167"
6/5/2024,"10,389","12,603","8,180","30,870","24,254","13,776","24,457","27,873","6,760","12,383","11,350","31,600","30,620","32,018","24,700","39,653","21,689","14,700","23,889","37,253","16,926","9,140","21,693","31,746","39,300","49,750"
6/6/2024,"10,153","12,508","8,130","30,968","23,995","13,653","24,068","28,077","6,830","12,695","11,400","31,600","30,165","32,108","24,800","38,433","21,311","14,700","23,843","37,074","16,710","9,010","21,344",,"39,050","49,167"
6/7/2024,"10,294","12,444","8,140","31,264","23,908","13,694","24,068","27,791","6,800","12,695","11,250","31,600","30,826","32,153","24,800","38,568","21,382","14,750","23,704","36,806","17,227","9,050","21,431",,"39,000","48,917"
6/10/2024,"10,058","12,381","8,140","30,738","24,038","13,612","24,301","28,280","6,820","12,617","11,200","31,700","30,826","32,379","24,600","38,704","22,163","14,700","23,611","36,806","17,055","9,000","21,562",,"38,900","48,750"
6/11/2024,"10,578","12,413","8,090","30,771","23,778","13,530","24,068","28,280","6,590","12,071","11,150","31,400","30,744","34,641","24,600","38,885","21,879","14,200","23,472","36,806","16,710","9,050","21,257",,"38,150","47,833"
6/12/2024,"10,294","12,444","8,130","30,771","23,995","13,735","24,457","28,321","6,600","12,422","11,300","31,600","31,364","34,867","24,100","39,337","21,855","14,350","23,889","37,342","16,926","9,050","21,475",,"38,500","48,250"
6/13/2024,"10,200","12,476","8,210","30,935","24,384","13,858","24,728","28,280","6,500","12,305","11,550","31,350","31,901","34,369","24,300","39,880","22,021","14,350","24,352","37,789","16,926","8,980","21,300",,"38,250","48,750"
6/14/2024,"9,728","12,413","8,140","31,132","23,692","13,530","23,680","26,447","6,500","11,682","11,100","30,300","30,992","33,103","23,700","38,071","21,713","14,150","23,704","37,119","16,366","8,740","21,039","32,762","38,200","47,917"
6/17/2024,"9,964","12,381","8,080","31,592","23,346","13,284","23,370","26,691","6,200","11,643","10,750","30,200","31,033","32,470","23,600","37,076","21,737","14,100","23,148","37,119","16,107","8,820","20,864",,"38,300","47,750"
6/18/2024,"10,625","12,476","8,070","31,625","23,346","13,284","23,370","25,998","6,280","11,721","10,850","30,400","31,240","32,832","23,800","37,754","23,252","14,050","23,056","37,700","16,538","8,950","21,213",,"38,300","47,917"
6/19/2024,"10,200","12,508","8,050","31,625","23,216","13,161","23,137","26,121","6,260","11,682","10,900","29,900","31,157","33,013","23,950","37,800","23,015","13,900","22,731","37,342","17,098","8,910","20,777","32,300","38,000","47,833"
